symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,power
resistor,resistor_5k36_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 5k36 1% 0.25W,"resistor",1,2,5k36,1%,0.25W
resistor,resistor_5k49_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 5k49 1% 0.25W,"resistor",1,2,5k49,1%,0.25W
resistor,resistor_5k62_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 5k62 1% 0.25W,"resistor",1,2,5k62,1%,0.25W
resistor,resistor_5k76_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 5k76 1% 0.25W,"resistor",1,2,5k76,1%,0.25W
resistor,resistor_5k90_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 5k90 1% 0.25W,"resistor",1,2,5k90,1%,0.25W
resistor,resistor_6k04_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 6k04 1% 0.25W,"resistor",1,2,6k04,1%,0.25W
resistor,resistor_6k19_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 6k19 1% 0.25W,"resistor",1,2,6k19,1%,0.25W
resistor,resistor_6k34_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 6k34 1% 0.25W,"resistor",1,2,6k34,1%,0.25W
resistor,resistor_6k49_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 6k49 1% 0.25W,"resistor",1,2,6k49,1%,0.25W
resistor,resistor_6k65_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 6k65 1% 0.25W,"resistor",1,2,6k65,1%,0.25W
resistor,resistor_6k81_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 6k81 1% 0.25W,"resistor",1,2,6k81,1%,0.25W
resistor,resistor_6k98_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 6k98 1% 0.25W,"resistor",1,2,6k98,1%,0.25W
resistor,resistor_7k15_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 7k15 1% 0.25W,"resistor",1,2,7k15,1%,0.25W
resistor,resistor_7k32_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 7k32 1% 0.25W,"resistor",1,2,7k32,1%,0.25W
resistor,resistor_7k50_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 7k50 1% 0.25W,"resistor",1,2,7k50,1%,0.25W
resistor,resistor_7k68_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 7k68 1% 0.25W,"resistor",1,2,7k68,1%,0.25W
resistor,resistor_7k87_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 7k87 1% 0.25W,"resistor",1,2,7k87,1%,0.25W
resistor,resistor_8k06_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 8k06 1% 0.25W,"resistor",1,2,8k06,1%,0.25W
resistor,resistor_8k25_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 8k25 1% 0.25W,"resistor",1,2,8k25,1%,0.25W
resistor,resistor_8k45_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 8k45 1% 0.25W,"resistor",1,2,8k45,1%,0.25W
resistor,resistor_8k66_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 8k66 1% 0.25W,"resistor",1,2,8k66,1%,0.25W
resistor,resistor_8k87_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 8k87 1% 0.25W,"resistor",1,2,8k87,1%,0.25W
resistor,resistor_9k09_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 9k09 1% 0.25W,"resistor",1,2,9k09,1%,0.25W
resistor,resistor_9k31_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 9k31 1% 0.25W,"resistor",1,2,9k31,1%,0.25W
resistor,resistor_9k53_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 9k53 1% 0.25W,"resistor",1,2,9k53,1%,0.25W
resistor,resistor_9k76_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 9k76 1% 0.25W,"resistor",1,2,9k76,1%,0.25W
resistor,resistor_10k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 10k0 1% 0.25W,"resistor",1,2,10k0,1%,0.25W
resistor,resistor_10k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 10k2 1% 0.25W,"resistor",1,2,10k2,1%,0.25W
resistor,resistor_10k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 10k5 1% 0.25W,"resistor",1,2,10k5,1%,0.25W
resistor,resistor_10k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 10k7 1% 0.25W,"resistor",1,2,10k7,1%,0.25W
resistor,resistor_11k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 11k0 1% 0.25W,"resistor",1,2,11k0,1%,0.25W
resistor,resistor_11k3_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 11k3 1% 0.25W,"resistor",1,2,11k3,1%,0.25W
resistor,resistor_11k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 11k5 1% 0.25W,"resistor",1,2,11k5,1%,0.25W
resistor,resistor_11k8_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 11k8 1% 0.25W,"resistor",1,2,11k8,1%,0.25W
resistor,resistor_12k1_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 12k1 1% 0.25W,"resistor",1,2,12k1,1%,0.25W
resistor,resistor_12k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 12k4 1% 0.25W,"resistor",1,2,12k4,1%,0.25W
resistor,resistor_12k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 12k7 1% 0.25W,"resistor",1,2,12k7,1%,0.25W
resistor,resistor_13k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 13k0 1% 0.25W,"resistor",1,2,13k0,1%,0.25W
resistor,resistor_13k3_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 13k3 1% 0.25W,"resistor",1,2,13k3,1%,0.25W
resistor,resistor_13k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 13k7 1% 0.25W,"resistor",1,2,13k7,1%,0.25W
resistor,resistor_14k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 14k0 1% 0.25W,"resistor",1,2,14k0,1%,0.25W
resistor,resistor_14k3_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 14k3 1% 0.25W,"resistor",1,2,14k3,1%,0.25W
resistor,resistor_14k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 14k7 1% 0.25W,"resistor",1,2,14k7,1%,0.25W
resistor,resistor_15k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 15k0 1% 0.25W,"resistor",1,2,15k0,1%,0.25W
resistor,resistor_15k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 15k4 1% 0.25W,"resistor",1,2,15k4,1%,0.25W
resistor,resistor_15k8_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 15k8 1% 0.25W,"resistor",1,2,15k8,1%,0.25W
resistor,resistor_16k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 16k2 1% 0.25W,"resistor",1,2,16k2,1%,0.25W
resistor,resistor_16k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 16k5 1% 0.25W,"resistor",1,2,16k5,1%,0.25W
resistor,resistor_16k9_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 16k9 1% 0.25W,"resistor",1,2,16k9,1%,0.25W
resistor,resistor_17k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 17k4 1% 0.25W,"resistor",1,2,17k4,1%,0.25W
resistor,resistor_17k8_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 17k8 1% 0.25W,"resistor",1,2,17k8,1%,0.25W
resistor,resistor_18k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 18k2 1% 0.25W,"resistor",1,2,18k2,1%,0.25W
resistor,resistor_18k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 18k7 1% 0.25W,"resistor",1,2,18k7,1%,0.25W
resistor,resistor_19k1_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 19k1 1% 0.25W,"resistor",1,2,19k1,1%,0.25W
resistor,resistor_19k6_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 19k6 1% 0.25W,"resistor",1,2,19k6,1%,0.25W
resistor,resistor_20k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 20k0 1% 0.25W,"resistor",1,2,20k0,1%,0.25W
resistor,resistor_20k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 20k5 1% 0.25W,"resistor",1,2,20k5,1%,0.25W
resistor,resistor_21k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 21k0 1% 0.25W,"resistor",1,2,21k0,1%,0.25W
resistor,resistor_21k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 21k5 1% 0.25W,"resistor",1,2,21k5,1%,0.25W
resistor,resistor_22k1_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 22k1 1% 0.25W,"resistor",1,2,22k1,1%,0.25W
resistor,resistor_22k6_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 22k6 1% 0.25W,"resistor",1,2,22k6,1%,0.25W
resistor,resistor_23k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 23k2 1% 0.25W,"resistor",1,2,23k2,1%,0.25W
resistor,resistor_23k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 23k7 1% 0.25W,"resistor",1,2,23k7,1%,0.25W
resistor,resistor_24k3_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 24k3 1% 0.25W,"resistor",1,2,24k3,1%,0.25W
resistor,resistor_24k9_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 24k9 1% 0.25W,"resistor",1,2,24k9,1%,0.25W
resistor,resistor_25k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 25k5 1% 0.25W,"resistor",1,2,25k5,1%,0.25W
resistor,resistor_26k1_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 26k1 1% 0.25W,"resistor",1,2,26k1,1%,0.25W
resistor,resistor_26k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 26k7 1% 0.25W,"resistor",1,2,26k7,1%,0.25W
resistor,resistor_27k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 27k4 1% 0.25W,"resistor",1,2,27k4,1%,0.25W
resistor,resistor_28k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 28k0 1% 0.25W,"resistor",1,2,28k0,1%,0.25W
resistor,resistor_28k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 28k7 1% 0.25W,"resistor",1,2,28k7,1%,0.25W
resistor,resistor_29k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 29k4 1% 0.25W,"resistor",1,2,29k4,1%,0.25W
resistor,resistor_30k1_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 30k1 1% 0.25W,"resistor",1,2,30k1,1%,0.25W
resistor,resistor_30k9_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 30k9 1% 0.25W,"resistor",1,2,30k9,1%,0.25W
resistor,resistor_31k6_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 31k6 1% 0.25W,"resistor",1,2,31k6,1%,0.25W
resistor,resistor_32k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 32k4 1% 0.25W,"resistor",1,2,32k4,1%,0.25W
resistor,resistor_33k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 33k2 1% 0.25W,"resistor",1,2,33k2,1%,0.25W
resistor,resistor_34k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 34k0 1% 0.25W,"resistor",1,2,34k0,1%,0.25W
resistor,resistor_34k8_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 34k8 1% 0.25W,"resistor",1,2,34k8,1%,0.25W
resistor,resistor_35k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 35k7 1% 0.25W,"resistor",1,2,35k7,1%,0.25W
resistor,resistor_36k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 36k5 1% 0.25W,"resistor",1,2,36k5,1%,0.25W
resistor,resistor_37k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 37k4 1% 0.25W,"resistor",1,2,37k4,1%,0.25W
resistor,resistor_38k3_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 38k3 1% 0.25W,"resistor",1,2,38k3,1%,0.25W
resistor,resistor_39k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 39k2 1% 0.25W,"resistor",1,2,39k2,1%,0.25W
resistor,resistor_40k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 40k2 1% 0.25W,"resistor",1,2,40k2,1%,0.25W
resistor,resistor_41k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 41k2 1% 0.25W,"resistor",1,2,41k2,1%,0.25W
resistor,resistor_42k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 42k2 1% 0.25W,"resistor",1,2,42k2,1%,0.25W
resistor,resistor_43k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 43k2 1% 0.25W,"resistor",1,2,43k2,1%,0.25W
resistor,resistor_44k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 44k2 1% 0.25W,"resistor",1,2,44k2,1%,0.25W
resistor,resistor_45k3_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 45k3 1% 0.25W,"resistor",1,2,45k3,1%,0.25W
resistor,resistor_46k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 46k4 1% 0.25W,"resistor",1,2,46k4,1%,0.25W
resistor,resistor_47k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 47k5 1% 0.25W,"resistor",1,2,47k5,1%,0.25W
resistor,resistor_48k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 48k7 1% 0.25W,"resistor",1,2,48k7,1%,0.25W
resistor,resistor_49k9_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 49k9 1% 0.25W,"resistor",1,2,49k9,1%,0.25W
resistor,resistor_51k1_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 51k1 1% 0.25W,"resistor",1,2,51k1,1%,0.25W
resistor,resistor_52k3_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 52k3 1% 0.25W,"resistor",1,2,52k3,1%,0.25W
resistor,resistor_53k6_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 53k6 1% 0.25W,"resistor",1,2,53k6,1%,0.25W
resistor,resistor_54k9_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 54k9 1% 0.25W,"resistor",1,2,54k9,1%,0.25W
resistor,resistor_56k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 56k2 1% 0.25W,"resistor",1,2,56k2,1%,0.25W
resistor,resistor_57k6_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 57k6 1% 0.25W,"resistor",1,2,57k6,1%,0.25W
resistor,resistor_59k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 59k0 1% 0.25W,"resistor",1,2,59k0,1%,0.25W
resistor,resistor_60k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 60k4 1% 0.25W,"resistor",1,2,60k4,1%,0.25W
resistor,resistor_61k9_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 61k9 1% 0.25W,"resistor",1,2,61k9,1%,0.25W
resistor,resistor_63k4_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 63k4 1% 0.25W,"resistor",1,2,63k4,1%,0.25W
resistor,resistor_64k9_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 64k9 1% 0.25W,"resistor",1,2,64k9,1%,0.25W
resistor,resistor_66k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 66k5 1% 0.25W,"resistor",1,2,66k5,1%,0.25W
resistor,resistor_68k1_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 68k1 1% 0.25W,"resistor",1,2,68k1,1%,0.25W
resistor,resistor_69k8_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 69k8 1% 0.25W,"resistor",1,2,69k8,1%,0.25W
resistor,resistor_71k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 71k5 1% 0.25W,"resistor",1,2,71k5,1%,0.25W
resistor,resistor_73k2_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 73k2 1% 0.25W,"resistor",1,2,73k2,1%,0.25W
resistor,resistor_75k0_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 75k0 1% 0.25W,"resistor",1,2,75k0,1%,0.25W
resistor,resistor_76k8_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 76k8 1% 0.25W,"resistor",1,2,76k8,1%,0.25W
resistor,resistor_78k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 78k7 1% 0.25W,"resistor",1,2,78k7,1%,0.25W
resistor,resistor_80k6_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 80k6 1% 0.25W,"resistor",1,2,80k6,1%,0.25W
resistor,resistor_82k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 82k5 1% 0.25W,"resistor",1,2,82k5,1%,0.25W
resistor,resistor_84k5_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 84k5 1% 0.25W,"resistor",1,2,84k5,1%,0.25W
resistor,resistor_86k6_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 86k6 1% 0.25W,"resistor",1,2,86k6,1%,0.25W
resistor,resistor_88k7_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 88k7 1% 0.25W,"resistor",1,2,88k7,1%,0.25W
resistor,resistor_90k9_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 90k9 1% 0.25W,"resistor",1,2,90k9,1%,0.25W
resistor,resistor_93k1_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 93k1 1% 0.25W,"resistor",1,2,93k1,1%,0.25W
resistor,resistor_95k3_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 95k3 1% 0.25W,"resistor",1,2,95k3,1%,0.25W
resistor,resistor_97k6_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 97k6 1% 0.25W,"resistor",1,2,97k6,1%,0.25W
resistor,resistor_100k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 100k 1% 0.25W,"resistor",1,2,100k,1%,0.25W
resistor,resistor_102k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 102k 1% 0.25W,"resistor",1,2,102k,1%,0.25W
resistor,resistor_105k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 105k 1% 0.25W,"resistor",1,2,105k,1%,0.25W
resistor,resistor_107k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 107k 1% 0.25W,"resistor",1,2,107k,1%,0.25W
resistor,resistor_110k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 110k 1% 0.25W,"resistor",1,2,110k,1%,0.25W
resistor,resistor_113k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 113k 1% 0.25W,"resistor",1,2,113k,1%,0.25W
resistor,resistor_115k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 115k 1% 0.25W,"resistor",1,2,115k,1%,0.25W
resistor,resistor_118k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 118k 1% 0.25W,"resistor",1,2,118k,1%,0.25W
resistor,resistor_121k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 121k 1% 0.25W,"resistor",1,2,121k,1%,0.25W
resistor,resistor_124k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 124k 1% 0.25W,"resistor",1,2,124k,1%,0.25W
resistor,resistor_127k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 127k 1% 0.25W,"resistor",1,2,127k,1%,0.25W
resistor,resistor_130k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 130k 1% 0.25W,"resistor",1,2,130k,1%,0.25W
resistor,resistor_133k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 133k 1% 0.25W,"resistor",1,2,133k,1%,0.25W
resistor,resistor_137k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 137k 1% 0.25W,"resistor",1,2,137k,1%,0.25W
resistor,resistor_140k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 140k 1% 0.25W,"resistor",1,2,140k,1%,0.25W
resistor,resistor_143k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 143k 1% 0.25W,"resistor",1,2,143k,1%,0.25W
resistor,resistor_147k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 147k 1% 0.25W,"resistor",1,2,147k,1%,0.25W
resistor,resistor_150k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 150k 1% 0.25W,"resistor",1,2,150k,1%,0.25W
resistor,resistor_154k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 154k 1% 0.25W,"resistor",1,2,154k,1%,0.25W
resistor,resistor_158k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 158k 1% 0.25W,"resistor",1,2,158k,1%,0.25W
resistor,resistor_162k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 162k 1% 0.25W,"resistor",1,2,162k,1%,0.25W
resistor,resistor_165k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 165k 1% 0.25W,"resistor",1,2,165k,1%,0.25W
resistor,resistor_169k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 169k 1% 0.25W,"resistor",1,2,169k,1%,0.25W
resistor,resistor_174k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 174k 1% 0.25W,"resistor",1,2,174k,1%,0.25W
resistor,resistor_178k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 178k 1% 0.25W,"resistor",1,2,178k,1%,0.25W
resistor,resistor_182k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 182k 1% 0.25W,"resistor",1,2,182k,1%,0.25W
resistor,resistor_187k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 187k 1% 0.25W,"resistor",1,2,187k,1%,0.25W
resistor,resistor_191k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 191k 1% 0.25W,"resistor",1,2,191k,1%,0.25W
resistor,resistor_196k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 196k 1% 0.25W,"resistor",1,2,196k,1%,0.25W
resistor,resistor_200k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 200k 1% 0.25W,"resistor",1,2,200k,1%,0.25W
resistor,resistor_205k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 205k 1% 0.25W,"resistor",1,2,205k,1%,0.25W
resistor,resistor_210k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 210k 1% 0.25W,"resistor",1,2,210k,1%,0.25W
resistor,resistor_215k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 215k 1% 0.25W,"resistor",1,2,215k,1%,0.25W
resistor,resistor_221k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 221k 1% 0.25W,"resistor",1,2,221k,1%,0.25W
resistor,resistor_226k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 226k 1% 0.25W,"resistor",1,2,226k,1%,0.25W
resistor,resistor_232k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 232k 1% 0.25W,"resistor",1,2,232k,1%,0.25W
resistor,resistor_237k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 237k 1% 0.25W,"resistor",1,2,237k,1%,0.25W
resistor,resistor_243k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 243k 1% 0.25W,"resistor",1,2,243k,1%,0.25W
resistor,resistor_249k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 249k 1% 0.25W,"resistor",1,2,249k,1%,0.25W
resistor,resistor_255k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 255k 1% 0.25W,"resistor",1,2,255k,1%,0.25W
resistor,resistor_261k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 261k 1% 0.25W,"resistor",1,2,261k,1%,0.25W
resistor,resistor_267k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 267k 1% 0.25W,"resistor",1,2,267k,1%,0.25W
resistor,resistor_274k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 274k 1% 0.25W,"resistor",1,2,274k,1%,0.25W
resistor,resistor_280k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 280k 1% 0.25W,"resistor",1,2,280k,1%,0.25W
resistor,resistor_287k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 287k 1% 0.25W,"resistor",1,2,287k,1%,0.25W
resistor,resistor_294k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 294k 1% 0.25W,"resistor",1,2,294k,1%,0.25W
resistor,resistor_301k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 301k 1% 0.25W,"resistor",1,2,301k,1%,0.25W
resistor,resistor_309k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 309k 1% 0.25W,"resistor",1,2,309k,1%,0.25W
resistor,resistor_316k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 316k 1% 0.25W,"resistor",1,2,316k,1%,0.25W
resistor,resistor_324k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 324k 1% 0.25W,"resistor",1,2,324k,1%,0.25W
resistor,resistor_332k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 332k 1% 0.25W,"resistor",1,2,332k,1%,0.25W
resistor,resistor_340k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 340k 1% 0.25W,"resistor",1,2,340k,1%,0.25W
resistor,resistor_348k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 348k 1% 0.25W,"resistor",1,2,348k,1%,0.25W
resistor,resistor_357k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 357k 1% 0.25W,"resistor",1,2,357k,1%,0.25W
resistor,resistor_365k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 365k 1% 0.25W,"resistor",1,2,365k,1%,0.25W
resistor,resistor_374k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 374k 1% 0.25W,"resistor",1,2,374k,1%,0.25W
resistor,resistor_383k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 383k 1% 0.25W,"resistor",1,2,383k,1%,0.25W
resistor,resistor_392k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 392k 1% 0.25W,"resistor",1,2,392k,1%,0.25W
resistor,resistor_402k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 402k 1% 0.25W,"resistor",1,2,402k,1%,0.25W
resistor,resistor_412k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 412k 1% 0.25W,"resistor",1,2,412k,1%,0.25W
resistor,resistor_422k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 422k 1% 0.25W,"resistor",1,2,422k,1%,0.25W
resistor,resistor_432k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 432k 1% 0.25W,"resistor",1,2,432k,1%,0.25W
resistor,resistor_442k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 442k 1% 0.25W,"resistor",1,2,442k,1%,0.25W
resistor,resistor_453k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 453k 1% 0.25W,"resistor",1,2,453k,1%,0.25W
resistor,resistor_464k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 464k 1% 0.25W,"resistor",1,2,464k,1%,0.25W
resistor,resistor_475k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 475k 1% 0.25W,"resistor",1,2,475k,1%,0.25W
resistor,resistor_487k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 487k 1% 0.25W,"resistor",1,2,487k,1%,0.25W
resistor,resistor_499k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 499k 1% 0.25W,"resistor",1,2,499k,1%,0.25W
resistor,resistor_511k_1%_0.25W_wire_10mm,R,wire_10mm,Resistor 511k 1% 0.25W,"resistor",1,2,511k,1%,0.25W
