symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,voltage,alias
capacitor,capacitor_33n_50V_chip_2220,C,chip_capacitor_2220,Capacitor 33n 5% 50V,"capacitor,smd",1,2,33n,5%,50V,"22205A333"
capacitor,capacitor_8p_100V_chip_0201,C,chip_capacitor_0201,Capacitor 8p 5% 100V,"capacitor,smd",1,2,8p,5%,100V,"GRM0335C2A8R0,GRM0332C2A8R0"
capacitor,capacitor_1p8_50V_chip_0603,C,chip_capacitor_0603,Capacitor 1p8 5% 50V,"capacitor,smd",1,2,1p8,5%,50V,"GRM1895C1H1R8,GRM1894C1H1R8"
capacitor,capacitor_8p_50V_chip_0603,C,chip_capacitor_0603,Capacitor 8p 5% 50V,"capacitor,smd",1,2,8p,5%,50V,"GRM1895C1H8R0,GRM1892C1H8R0"
capacitor,capacitor_33n_50V_chip_2225,C,chip_capacitor_2225,Capacitor 33n 5% 50V,"capacitor,smd",1,2,33n,5%,50V,"22255A333"
capacitor,capacitor_22n_25V_chip_0603,C,chip_capacitor_0603,Capacitor 22n 5% 25V,"capacitor,smd",1,2,22n,5%,25V,"6033A223"
capacitor,capacitor_1p5_100V_chip_0603,C,chip_capacitor_0603,Capacitor 1p5 5% 100V,"capacitor,smd",1,2,1p5,5%,100V,"GRM1895C2A1R5,GRM1894C2A1R5"
capacitor,capacitor_470p_100V_chip_0805,C,chip_capacitor_0805,Capacitor 470p 5% 100V,"capacitor,smd",1,2,470p,5%,100V,"GRM2175C2A471,GRM2172C2A471,8051A471"
capacitor,capacitor_39n_50V_chip_1206,C,chip_capacitor_1206,Capacitor 39n 5% 50V,"capacitor,smd",1,2,39n,5%,50V,"GRM31955C1H393,GRM31952C1H393"
capacitor,capacitor_9p6_100V_chip_0402,C,chip_capacitor_0402,Capacitor 9p6 5% 100V,"capacitor,smd",1,2,9p6,5%,100V,"GRM1555C2A9R6,GRM1552C2A9R6"
capacitor,capacitor_68n_200V_chip_1206,C,chip_capacitor_1206,Capacitor 68n 5% 200V,"capacitor,smd",1,2,68n,5%,200V,"12062A683"
capacitor,capacitor_7p1_50V_chip_0603,C,chip_capacitor_0603,Capacitor 7p1 5% 50V,"capacitor,smd",1,2,7p1,5%,50V,"GRM1895C1H7R1,GRM1892C1H7R1"
capacitor,capacitor_330n_25V_chip_1210,C,chip_capacitor_1210,Capacitor 330n 5% 25V,"capacitor,smd",1,2,330n,5%,25V,"12103A334"
capacitor,capacitor_9p_100V_chip_0402,C,chip_capacitor_0402,Capacitor 9p 5% 100V,"capacitor,smd",1,2,9p,5%,100V,"GRM1555C2A9R0,GRM1552C2A9R0"
capacitor,capacitor_1p7_100V_chip_0603,C,chip_capacitor_0603,Capacitor 1p7 5% 100V,"capacitor,smd",1,2,1p7,5%,100V,"GRM1895C2A1R7,GRM1894C2A1R7"
capacitor,capacitor_150p_1000V_chip_1206,C,chip_capacitor_1206,Capacitor 150p 5% 1000V,"capacitor,smd",1,2,150p,5%,1000V,"GRM31A5C3A151,GRM31A7U3A151"
capacitor,capacitor_33n_10V_chip_0805,C,chip_capacitor_0805,Capacitor 33n 5% 10V,"capacitor,smd",1,2,33n,5%,10V,"805ZA333"
