symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,voltage
capacitor,capacitor_0.022uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.022uF 5% 100V,"capacitor,smd",1,2,0.022uF,5%,100V
capacitor,capacitor_0.022uF_200_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.022uF 5% 200V,"capacitor,smd",1,2,0.022uF,5%,200V
capacitor,capacitor_0.022uF_500_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.022uF 5% 500V,"capacitor,smd",1,2,0.022uF,5%,500V
capacitor,capacitor_0.022uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.022uF 5% 25V,"capacitor,smd",1,2,0.022uF,5%,25V
capacitor,capacitor_0.022uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.022uF 5% 50V,"capacitor,smd",1,2,0.022uF,5%,50V
capacitor,capacitor_0.022uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.022uF 5% 100V,"capacitor,smd",1,2,0.022uF,5%,100V
capacitor,capacitor_0.022uF_200_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.022uF 5% 200V,"capacitor,smd",1,2,0.022uF,5%,200V
capacitor,capacitor_0.022uF_500_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.022uF 5% 500V,"capacitor,smd",1,2,0.022uF,5%,500V
capacitor,capacitor_0.022uF_50_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.022uF 5% 50V,"capacitor,smd",1,2,0.022uF,5%,50V
capacitor,capacitor_0.022uF_100_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.022uF 5% 100V,"capacitor,smd",1,2,0.022uF,5%,100V
capacitor,capacitor_0.022uF_200_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.022uF 5% 200V,"capacitor,smd",1,2,0.022uF,5%,200V
capacitor,capacitor_0.022uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.022uF 5% 50V,"capacitor,smd",1,2,0.022uF,5%,50V
capacitor,capacitor_0.022uF_100_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.022uF 5% 100V,"capacitor,smd",1,2,0.022uF,5%,100V
capacitor,capacitor_0.022uF_200_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.022uF 5% 200V,"capacitor,smd",1,2,0.022uF,5%,200V
capacitor,capacitor_0.022uF_500_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.022uF 5% 500V,"capacitor,smd",1,2,0.022uF,5%,500V
capacitor,capacitor_0.022uF_50_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.022uF 5% 50V,"capacitor,smd",1,2,0.022uF,5%,50V
capacitor,capacitor_0.022uF_100_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.022uF 5% 100V,"capacitor,smd",1,2,0.022uF,5%,100V
capacitor,capacitor_0.022uF_200_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.022uF 5% 200V,"capacitor,smd",1,2,0.022uF,5%,200V
capacitor,capacitor_0.033uF_10_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.033uF 5% 10V,"capacitor,smd",1,2,0.033uF,5%,10V
capacitor,capacitor_0.033uF_16_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.033uF 5% 16V,"capacitor,smd",1,2,0.033uF,5%,16V
capacitor,capacitor_0.033uF_25_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.033uF 5% 25V,"capacitor,smd",1,2,0.033uF,5%,25V
capacitor,capacitor_0.033uF_25_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.033uF 5% 25V,"capacitor,smd",1,2,0.033uF,5%,25V
capacitor,capacitor_0.033uF_50_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.033uF 5% 50V,"capacitor,smd",1,2,0.033uF,5%,50V
capacitor,capacitor_0.033uF_10_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.033uF 5% 10V,"capacitor,smd",1,2,0.033uF,5%,10V
capacitor,capacitor_0.033uF_16_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.033uF 5% 16V,"capacitor,smd",1,2,0.033uF,5%,16V
capacitor,capacitor_0.033uF_25_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.033uF 5% 25V,"capacitor,smd",1,2,0.033uF,5%,25V
capacitor,capacitor_0.033uF_50_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.033uF 5% 50V,"capacitor,smd",1,2,0.033uF,5%,50V
capacitor,capacitor_0.033uF_100_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.033uF 5% 100V,"capacitor,smd",1,2,0.033uF,5%,100V
capacitor,capacitor_0.033uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.033uF 5% 10V,"capacitor,smd",1,2,0.033uF,5%,10V
capacitor,capacitor_0.033uF_16_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.033uF 5% 16V,"capacitor,smd",1,2,0.033uF,5%,16V
capacitor,capacitor_0.033uF_25_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.033uF 5% 25V,"capacitor,smd",1,2,0.033uF,5%,25V
capacitor,capacitor_0.033uF_50_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.033uF 5% 50V,"capacitor,smd",1,2,0.033uF,5%,50V
capacitor,capacitor_0.033uF_100_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.033uF 5% 100V,"capacitor,smd",1,2,0.033uF,5%,100V
capacitor,capacitor_0.033uF_200_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.033uF 5% 200V,"capacitor,smd",1,2,0.033uF,5%,200V
capacitor,capacitor_0.033uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.033uF 5% 10V,"capacitor,smd",1,2,0.033uF,5%,10V
capacitor,capacitor_0.033uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.033uF 5% 16V,"capacitor,smd",1,2,0.033uF,5%,16V
capacitor,capacitor_0.033uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.033uF 5% 25V,"capacitor,smd",1,2,0.033uF,5%,25V
capacitor,capacitor_0.033uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.033uF 5% 50V,"capacitor,smd",1,2,0.033uF,5%,50V
capacitor,capacitor_0.033uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.033uF 5% 100V,"capacitor,smd",1,2,0.033uF,5%,100V
capacitor,capacitor_0.033uF_200_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.033uF 5% 200V,"capacitor,smd",1,2,0.033uF,5%,200V
capacitor,capacitor_0.033uF_500_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.033uF 5% 500V,"capacitor,smd",1,2,0.033uF,5%,500V
capacitor,capacitor_0.033uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.033uF 5% 25V,"capacitor,smd",1,2,0.033uF,5%,25V
capacitor,capacitor_0.033uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.033uF 5% 50V,"capacitor,smd",1,2,0.033uF,5%,50V
capacitor,capacitor_0.033uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.033uF 5% 100V,"capacitor,smd",1,2,0.033uF,5%,100V
capacitor,capacitor_0.033uF_200_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.033uF 5% 200V,"capacitor,smd",1,2,0.033uF,5%,200V
capacitor,capacitor_0.033uF_500_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.033uF 5% 500V,"capacitor,smd",1,2,0.033uF,5%,500V
capacitor,capacitor_0.033uF_50_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.033uF 5% 50V,"capacitor,smd",1,2,0.033uF,5%,50V
capacitor,capacitor_0.033uF_100_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.033uF 5% 100V,"capacitor,smd",1,2,0.033uF,5%,100V
capacitor,capacitor_0.033uF_200_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.033uF 5% 200V,"capacitor,smd",1,2,0.033uF,5%,200V
capacitor,capacitor_0.033uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.033uF 5% 50V,"capacitor,smd",1,2,0.033uF,5%,50V
capacitor,capacitor_0.033uF_100_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.033uF 5% 100V,"capacitor,smd",1,2,0.033uF,5%,100V
capacitor,capacitor_0.033uF_200_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.033uF 5% 200V,"capacitor,smd",1,2,0.033uF,5%,200V
capacitor,capacitor_0.033uF_500_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.033uF 5% 500V,"capacitor,smd",1,2,0.033uF,5%,500V
capacitor,capacitor_0.033uF_50_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.033uF 5% 50V,"capacitor,smd",1,2,0.033uF,5%,50V
capacitor,capacitor_0.033uF_100_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.033uF 5% 100V,"capacitor,smd",1,2,0.033uF,5%,100V
capacitor,capacitor_0.033uF_200_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.033uF 5% 200V,"capacitor,smd",1,2,0.033uF,5%,200V
capacitor,capacitor_0.047uF_10_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.047uF 5% 10V,"capacitor,smd",1,2,0.047uF,5%,10V
capacitor,capacitor_0.047uF_16_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.047uF 5% 16V,"capacitor,smd",1,2,0.047uF,5%,16V
capacitor,capacitor_0.047uF_25_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.047uF 5% 25V,"capacitor,smd",1,2,0.047uF,5%,25V
capacitor,capacitor_0.047uF_16_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.047uF 5% 16V,"capacitor,smd",1,2,0.047uF,5%,16V
capacitor,capacitor_0.047uF_25_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.047uF 5% 25V,"capacitor,smd",1,2,0.047uF,5%,25V
capacitor,capacitor_0.047uF_50_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.047uF 5% 50V,"capacitor,smd",1,2,0.047uF,5%,50V
capacitor,capacitor_0.047uF_10_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.047uF 5% 10V,"capacitor,smd",1,2,0.047uF,5%,10V
capacitor,capacitor_0.047uF_16_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.047uF 5% 16V,"capacitor,smd",1,2,0.047uF,5%,16V
capacitor,capacitor_0.047uF_25_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.047uF 5% 25V,"capacitor,smd",1,2,0.047uF,5%,25V
capacitor,capacitor_0.047uF_50_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.047uF 5% 50V,"capacitor,smd",1,2,0.047uF,5%,50V
capacitor,capacitor_0.047uF_100_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.047uF 5% 100V,"capacitor,smd",1,2,0.047uF,5%,100V
capacitor,capacitor_0.047uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.047uF 5% 10V,"capacitor,smd",1,2,0.047uF,5%,10V
capacitor,capacitor_0.047uF_16_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.047uF 5% 16V,"capacitor,smd",1,2,0.047uF,5%,16V
capacitor,capacitor_0.047uF_25_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.047uF 5% 25V,"capacitor,smd",1,2,0.047uF,5%,25V
capacitor,capacitor_0.047uF_50_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.047uF 5% 50V,"capacitor,smd",1,2,0.047uF,5%,50V
capacitor,capacitor_0.047uF_100_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.047uF 5% 100V,"capacitor,smd",1,2,0.047uF,5%,100V
capacitor,capacitor_0.047uF_200_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.047uF 5% 200V,"capacitor,smd",1,2,0.047uF,5%,200V
capacitor,capacitor_0.047uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.047uF 5% 10V,"capacitor,smd",1,2,0.047uF,5%,10V
capacitor,capacitor_0.047uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.047uF 5% 16V,"capacitor,smd",1,2,0.047uF,5%,16V
capacitor,capacitor_0.047uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.047uF 5% 25V,"capacitor,smd",1,2,0.047uF,5%,25V
capacitor,capacitor_0.047uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.047uF 5% 50V,"capacitor,smd",1,2,0.047uF,5%,50V
capacitor,capacitor_0.047uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.047uF 5% 100V,"capacitor,smd",1,2,0.047uF,5%,100V
capacitor,capacitor_0.047uF_200_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.047uF 5% 200V,"capacitor,smd",1,2,0.047uF,5%,200V
capacitor,capacitor_0.047uF_500_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.047uF 5% 500V,"capacitor,smd",1,2,0.047uF,5%,500V
capacitor,capacitor_0.047uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.047uF 5% 25V,"capacitor,smd",1,2,0.047uF,5%,25V
capacitor,capacitor_0.047uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.047uF 5% 50V,"capacitor,smd",1,2,0.047uF,5%,50V
capacitor,capacitor_0.047uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.047uF 5% 100V,"capacitor,smd",1,2,0.047uF,5%,100V
capacitor,capacitor_0.047uF_200_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.047uF 5% 200V,"capacitor,smd",1,2,0.047uF,5%,200V
capacitor,capacitor_0.047uF_500_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.047uF 5% 500V,"capacitor,smd",1,2,0.047uF,5%,500V
capacitor,capacitor_0.047uF_50_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.047uF 5% 50V,"capacitor,smd",1,2,0.047uF,5%,50V
capacitor,capacitor_0.047uF_100_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.047uF 5% 100V,"capacitor,smd",1,2,0.047uF,5%,100V
capacitor,capacitor_0.047uF_200_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.047uF 5% 200V,"capacitor,smd",1,2,0.047uF,5%,200V
capacitor,capacitor_0.047uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.047uF 5% 50V,"capacitor,smd",1,2,0.047uF,5%,50V
capacitor,capacitor_0.047uF_100_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.047uF 5% 100V,"capacitor,smd",1,2,0.047uF,5%,100V
capacitor,capacitor_0.047uF_200_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.047uF 5% 200V,"capacitor,smd",1,2,0.047uF,5%,200V
capacitor,capacitor_0.047uF_500_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.047uF 5% 500V,"capacitor,smd",1,2,0.047uF,5%,500V
capacitor,capacitor_0.047uF_50_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.047uF 5% 50V,"capacitor,smd",1,2,0.047uF,5%,50V
capacitor,capacitor_0.047uF_100_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.047uF 5% 100V,"capacitor,smd",1,2,0.047uF,5%,100V
capacitor,capacitor_0.047uF_200_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.047uF 5% 200V,"capacitor,smd",1,2,0.047uF,5%,200V
capacitor,capacitor_0.068uF_10_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.068uF 5% 10V,"capacitor,smd",1,2,0.068uF,5%,10V
capacitor,capacitor_0.068uF_16_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.068uF 5% 16V,"capacitor,smd",1,2,0.068uF,5%,16V
capacitor,capacitor_0.068uF_25_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.068uF 5% 25V,"capacitor,smd",1,2,0.068uF,5%,25V
capacitor,capacitor_0.068uF_16_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.068uF 5% 16V,"capacitor,smd",1,2,0.068uF,5%,16V
capacitor,capacitor_0.068uF_25_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.068uF 5% 25V,"capacitor,smd",1,2,0.068uF,5%,25V
capacitor,capacitor_0.068uF_50_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.068uF 5% 50V,"capacitor,smd",1,2,0.068uF,5%,50V
capacitor,capacitor_0.068uF_10_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.068uF 5% 10V,"capacitor,smd",1,2,0.068uF,5%,10V
capacitor,capacitor_0.068uF_16_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.068uF 5% 16V,"capacitor,smd",1,2,0.068uF,5%,16V
capacitor,capacitor_0.068uF_25_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.068uF 5% 25V,"capacitor,smd",1,2,0.068uF,5%,25V
capacitor,capacitor_0.068uF_50_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.068uF 5% 50V,"capacitor,smd",1,2,0.068uF,5%,50V
capacitor,capacitor_0.068uF_100_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.068uF 5% 100V,"capacitor,smd",1,2,0.068uF,5%,100V
capacitor,capacitor_0.068uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.068uF 5% 10V,"capacitor,smd",1,2,0.068uF,5%,10V
capacitor,capacitor_0.068uF_16_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.068uF 5% 16V,"capacitor,smd",1,2,0.068uF,5%,16V
capacitor,capacitor_0.068uF_25_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.068uF 5% 25V,"capacitor,smd",1,2,0.068uF,5%,25V
capacitor,capacitor_0.068uF_50_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.068uF 5% 50V,"capacitor,smd",1,2,0.068uF,5%,50V
capacitor,capacitor_0.068uF_100_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.068uF 5% 100V,"capacitor,smd",1,2,0.068uF,5%,100V
capacitor,capacitor_0.068uF_200_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.068uF 5% 200V,"capacitor,smd",1,2,0.068uF,5%,200V
capacitor,capacitor_0.068uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.068uF 5% 10V,"capacitor,smd",1,2,0.068uF,5%,10V
capacitor,capacitor_0.068uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.068uF 5% 16V,"capacitor,smd",1,2,0.068uF,5%,16V
capacitor,capacitor_0.068uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.068uF 5% 25V,"capacitor,smd",1,2,0.068uF,5%,25V
capacitor,capacitor_0.068uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.068uF 5% 50V,"capacitor,smd",1,2,0.068uF,5%,50V
capacitor,capacitor_0.068uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.068uF 5% 100V,"capacitor,smd",1,2,0.068uF,5%,100V
capacitor,capacitor_0.068uF_200_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.068uF 5% 200V,"capacitor,smd",1,2,0.068uF,5%,200V
capacitor,capacitor_0.068uF_500_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.068uF 5% 500V,"capacitor,smd",1,2,0.068uF,5%,500V
capacitor,capacitor_0.068uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.068uF 5% 25V,"capacitor,smd",1,2,0.068uF,5%,25V
capacitor,capacitor_0.068uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.068uF 5% 50V,"capacitor,smd",1,2,0.068uF,5%,50V
capacitor,capacitor_0.068uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.068uF 5% 100V,"capacitor,smd",1,2,0.068uF,5%,100V
capacitor,capacitor_0.068uF_200_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.068uF 5% 200V,"capacitor,smd",1,2,0.068uF,5%,200V
capacitor,capacitor_0.068uF_500_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.068uF 5% 500V,"capacitor,smd",1,2,0.068uF,5%,500V
capacitor,capacitor_0.068uF_50_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.068uF 5% 50V,"capacitor,smd",1,2,0.068uF,5%,50V
capacitor,capacitor_0.068uF_100_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.068uF 5% 100V,"capacitor,smd",1,2,0.068uF,5%,100V
capacitor,capacitor_0.068uF_200_chip_capacitor_1825V,C,chip_capacitor_1825,Capacitor 0.068uF 5% 200V,"capacitor,smd",1,2,0.068uF,5%,200V
capacitor,capacitor_0.068uF_50_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.068uF 5% 50V,"capacitor,smd",1,2,0.068uF,5%,50V
capacitor,capacitor_0.068uF_100_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.068uF 5% 100V,"capacitor,smd",1,2,0.068uF,5%,100V
capacitor,capacitor_0.068uF_200_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.068uF 5% 200V,"capacitor,smd",1,2,0.068uF,5%,200V
capacitor,capacitor_0.068uF_500_chip_capacitor_2220V,C,chip_capacitor_2220,Capacitor 0.068uF 5% 500V,"capacitor,smd",1,2,0.068uF,5%,500V
capacitor,capacitor_0.068uF_50_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.068uF 5% 50V,"capacitor,smd",1,2,0.068uF,5%,50V
capacitor,capacitor_0.068uF_100_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.068uF 5% 100V,"capacitor,smd",1,2,0.068uF,5%,100V
capacitor,capacitor_0.068uF_200_chip_capacitor_2225V,C,chip_capacitor_2225,Capacitor 0.068uF 5% 200V,"capacitor,smd",1,2,0.068uF,5%,200V
capacitor,capacitor_0.1uF_10_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.1uF 5% 10V,"capacitor,smd",1,2,0.1uF,5%,10V
capacitor,capacitor_0.1uF_16_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.1uF 5% 16V,"capacitor,smd",1,2,0.1uF,5%,16V
capacitor,capacitor_0.1uF_25_chip_capacitor_402V,C,chip_capacitor_402,Capacitor 0.1uF 5% 25V,"capacitor,smd",1,2,0.1uF,5%,25V
capacitor,capacitor_0.1uF_10_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.1uF 5% 10V,"capacitor,smd",1,2,0.1uF,5%,10V
capacitor,capacitor_0.1uF_16_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.1uF 5% 16V,"capacitor,smd",1,2,0.1uF,5%,16V
capacitor,capacitor_0.1uF_25_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.1uF 5% 25V,"capacitor,smd",1,2,0.1uF,5%,25V
capacitor,capacitor_0.1uF_50_chip_capacitor_603V,C,chip_capacitor_603,Capacitor 0.1uF 5% 50V,"capacitor,smd",1,2,0.1uF,5%,50V
capacitor,capacitor_0.1uF_10_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.1uF 5% 10V,"capacitor,smd",1,2,0.1uF,5%,10V
capacitor,capacitor_0.1uF_16_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.1uF 5% 16V,"capacitor,smd",1,2,0.1uF,5%,16V
capacitor,capacitor_0.1uF_25_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.1uF 5% 25V,"capacitor,smd",1,2,0.1uF,5%,25V
capacitor,capacitor_0.1uF_50_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.1uF 5% 50V,"capacitor,smd",1,2,0.1uF,5%,50V
capacitor,capacitor_0.1uF_100_chip_capacitor_805V,C,chip_capacitor_805,Capacitor 0.1uF 5% 100V,"capacitor,smd",1,2,0.1uF,5%,100V
capacitor,capacitor_0.1uF_10_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.1uF 5% 10V,"capacitor,smd",1,2,0.1uF,5%,10V
capacitor,capacitor_0.1uF_16_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.1uF 5% 16V,"capacitor,smd",1,2,0.1uF,5%,16V
capacitor,capacitor_0.1uF_25_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.1uF 5% 25V,"capacitor,smd",1,2,0.1uF,5%,25V
capacitor,capacitor_0.1uF_50_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.1uF 5% 50V,"capacitor,smd",1,2,0.1uF,5%,50V
capacitor,capacitor_0.1uF_100_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.1uF 5% 100V,"capacitor,smd",1,2,0.1uF,5%,100V
capacitor,capacitor_0.1uF_200_chip_capacitor_1206V,C,chip_capacitor_1206,Capacitor 0.1uF 5% 200V,"capacitor,smd",1,2,0.1uF,5%,200V
capacitor,capacitor_0.1uF_10_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.1uF 5% 10V,"capacitor,smd",1,2,0.1uF,5%,10V
capacitor,capacitor_0.1uF_16_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.1uF 5% 16V,"capacitor,smd",1,2,0.1uF,5%,16V
capacitor,capacitor_0.1uF_25_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.1uF 5% 25V,"capacitor,smd",1,2,0.1uF,5%,25V
capacitor,capacitor_0.1uF_50_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.1uF 5% 50V,"capacitor,smd",1,2,0.1uF,5%,50V
capacitor,capacitor_0.1uF_100_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.1uF 5% 100V,"capacitor,smd",1,2,0.1uF,5%,100V
capacitor,capacitor_0.1uF_200_chip_capacitor_1210V,C,chip_capacitor_1210,Capacitor 0.1uF 5% 200V,"capacitor,smd",1,2,0.1uF,5%,200V
capacitor,capacitor_0.1uF_25_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.1uF 5% 25V,"capacitor,smd",1,2,0.1uF,5%,25V
capacitor,capacitor_0.1uF_50_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.1uF 5% 50V,"capacitor,smd",1,2,0.1uF,5%,50V
capacitor,capacitor_0.1uF_100_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.1uF 5% 100V,"capacitor,smd",1,2,0.1uF,5%,100V
capacitor,capacitor_0.1uF_200_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.1uF 5% 200V,"capacitor,smd",1,2,0.1uF,5%,200V
capacitor,capacitor_0.1uF_500_chip_capacitor_1812V,C,chip_capacitor_1812,Capacitor 0.1uF 5% 500V,"capacitor,smd",1,2,0.1uF,5%,500V
